"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnno","rlgblge","rlgdnme","rlgdeno","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","nobingnd","likrisk","liklead","sothnds","actcomp","mascfel","femifel","impbemw","trmedmw","trwrkmw","trplcmw","trmdcnt","trwkcnt","trplcnt","eqwrkbg","eqpolbg","eqmgmbg","eqpaybg","eqparep","eqparlv","freinsw","fineqpy","wsekpwr","weasoff","wlespdm","wexashr","wprtbym","wbrgwrm","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","paccmoro","paccdwlr","pacclift","paccnbsh","paccocrw","paccxhoc","paccnois","paccinro","paccnt","paccref","paccdk","paccna","edulvlb","eisced","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","edulvlpb","eiscedp","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","edulvlfb","eiscedf","emprf14","occf14b","edulvlmb","eiscedm","emprm14","occm14b","atncrse","anctrya1","anctrya2","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",64129,"NO",0.99609596,0.84386814,0.3420282,0.2886267,30,5,240,8,7,7,3,3,1,3,2,9,9,8,7,8,7,9,3,2,2,1,1,2,2,2,2,2,6,7,8,6,7,9,8,9,3,1,5,1,7,2,3,2,2,2,8,10,8,9,7,4,3,2,1,1,3,8,6,2,66,6666,1,2,1,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,3,,1,1,4,5,5,5,4,1,5,3,3,3,3,1,3,6,5,5,5,4,2,1,2,2,2,3,2,4,4,4,1,1,2,1,6,6,6,6,6,6,,,2004,19,1966,1971,2010,6666,6666,6666,6666,6666,6666,,,3,3,4,66,66,66,66,66,66,,,66,2,2,6,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,313,4,13,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,2,6666,6,66666,6,6,6,66666,66,66,666,666,666,66,66666,6,2,6,6,3,1,6,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,610,6,1,5,610,6,1,5,2,12040,555555,3,4,2,3,4,3,4,2,5,4,1,2,3,3,3,2,3,1,3,4,3,0.00084600004,1060,15704
"ESS11e02",11,"2.0","20.11.2024",64154,"NO",1.0020181,0.8164081,0.3420282,0.2792346,60,4,120,8,4,5,3,3,2,3,2,7,7,8,6,6,5,7,1,2,2,2,2,2,1,2,2,1,2,3,8,4,3,10,8,9,1,2,5,2,4,1,2,2,2,2,6,3,8,5,3,3,2,2,1,2,3,9,9,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"IR",1987,"NOR","PER",1,2,"IR",2,"IR",3,7,3,,1,1,0,0,5,6,1,0,6,3,3,3,3,1,3,3,6,1,6,3,1,5,2,3,4,4,3,4,2,2,1,2,6,6,6,6,6,6,6,6,,,1962,61,1964,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,2,1,66,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,421,5,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,2,66666,9,7,37,40,84,1,7234,2,1,2,2,1,1,4,2,620,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2423,1,45,610,6,1,2,213,2,3,66,2,12040,555555,4,6,2,5,2,5,1,2,2,2,2,2,5,1,5,2,2,1,3,5,2,0.000841,1031,15721
"ESS11e02",11,"2.0","20.11.2024",64167,"NO",1.0020181,0.55387247,0.3420282,0.18944,60,5,300,8,8,8,2,3,4,3,4,6,8,8,6,5,88,6,1,1,2,2,2,2,2,2,2,1,2,7,8,4,2,7,88,7,4,1,5,4,6,4,4,1,1,2,7,8,8,8,5,2,3,2,1,2,3,6,6,2,66,6666,2,66,6666,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,6,3,,1,1,3,5,5,5,5,2,3,3,3,3,3,1,3,5,6,5,5,4,4,2,3,3,3,4,2,2,4,2,1,2,6,6,6,6,6,6,6,6,,,1965,58,1965,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,610,6,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,2,9,8,38,50,33,4,1219,2,2,6,6,1,1,6,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3352,1,30,313,4,1,2,313,4,3,66,1,12040,555555,3,5,2,4,5,3,4,2,5,4,2,3,4,4,3,4,3,3,3,3,2,0.000841,1030,16017
"ESS11e02",11,"2.0","20.11.2024",64297,"NO",1.0020181,0.8914978,0.3420282,0.3049174,60,5,150,7,7,7,1,3,3,4,3,2,4,5,2,2,4,6,1,2,2,2,2,2,2,2,2,1,2,10,10,5,2,8,7,7,2,1,5,2,5,5,5,1,2,2,5,5,5,9,7,1,3,2,1,2,2,10,8,2,66,6666,2,66,6666,4,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,5,2,,2,1,4,2,4,5,4,0,4,3,3,3,3,3,3,3,3,3,6,5,5,4,5,8,3,3,3,4,4,4,1,2,1,1,6,6,6,6,6,6,,,1967,56,1971,2004,2012,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,1,1,2,66,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,321,3,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,9,8,84,70,50,4,3151,2,2,6,6,1,1,6,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3343,1,33,421,5,1,7,313,4,1,3,2,12040,555555,4,5,4,5,3,5,5,4,5,5,4,2,3,5,5,5,5,2,5,5,3,0.000841,1030,16040
"ESS11e02",11,"2.0","20.11.2024",64299,"NO",0.9984564,1.9532037,0.3420282,0.6680507,0,5,360,8,2,2,4,4,3,4,4,8,8,9,7,7,8,8,1,2,2,2,2,2,2,2,2,1,2,8,9,7,8,9,10,10,4,2,5,1,7,2,3,1,1,1,3,4,5,9,4,3,2,2,1,1,3,8,8,2,66,6666,2,66,6666,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","NOR",1,1,"6666",1,"6666",4,7,2,,2,1,5,1,4,5,4,2,2,3,3,3,3,3,3,5,5,5,5,5,3,2,4,2,4,1,1,4,4,4,1,2,1,2,6,6,6,6,6,6,,,2003,20,1964,1964,2001,6666,6666,6666,6666,6666,6666,,,3,3,4,66,66,66,66,66,66,,,66,2,2,6,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,213,2,14,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6666,1,66666,2,2,2,66666,2,0,40,41,43,4,7411,2,2,6,6,3,1,88,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,710,7,1,1,421,5,1,6,1,12040,555555,5,5,3,5,4,5,3,3,2,5,3,4,4,3,5,5,5,4,5,4,4,0.000844,1059,15938
"ESS11e02",11,"2.0","20.11.2024",64348,"NO",1.0020181,0.7570982,0.3420282,0.25894892,90,5,180,8,8,5,2,3,4,4,3,8,9,9,7,7,7,8,1,2,1,1,2,2,2,2,1,1,2,4,8,7,6,8,8,9,2,2,5,2,7,4,2,1,1,1,8,8,8,8,6,3,3,2,1,3,3,6,7,2,66,6666,1,2,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,3,,1,1,5,5,5,4,5,1,5,3,3,3,1,1,3,6,6,6,6,5,5,1,2,2,2,3,2,1,3,4,1,2,2,2,6,6,6,6,6,6,,,1975,48,1974,2005,2009,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,3,6,2,6,6,6,4,0,0,0,0,0,0,0,0,1,0,0,0,720,7,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,5,9,9,38,42,58,4,1223,2,2,6,6,3,1,10,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2432,1,42,720,7,1,1,421,5,1,6,1,12040,12050,1,5,2,2,3,4,2,2,2,3,2,2,2,4,3,4,3,1,1,5,4,0.000841,1063,15047
"ESS11e02",11,"2.0","20.11.2024",64357,"NO",0.9996408,0.8335039,0.3420282,0.28508183,90,8,6666,8,8,8,1,5,5,5,4,8,9,8,7,8,7,8,1,2,2,1,1,1,1,1,2,1,3,4,7,8,5,9,8,8,2,1,5,1,5,5,5,1,1,1,8,10,8,8,7,4,3,2,2,1,3,9,7,2,66,6666,2,66,6666,5,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,8,4,,1,2,4,5,5,6,0,6,5,3,3,3,3,1,3,5,6,6,6,3,3,1,1,3,2,4,2,2,3,2,2,2,6,6,6,6,6,6,6,6,,,1969,54,2011,6666,6666,6666,6666,6666,6666,6666,6666,,,2,66,66,66,66,66,66,66,66,,,66,1,2,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,710,7,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,15,10,7,38,40,84,1,2422,2,1,2,2,1,1,9,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,321,3,2,6,620,6,1,2,1,12040,555555,2,5,2,4,5,4,5,2,5,2,2,2,4,4,2,4,2,2,4,6,4,0.000843,1046,15291
"ESS11e02",11,"2.0","20.11.2024",64363,"NO",1.0020181,0.9517726,0.3420282,0.32553306,45,5,120,3,5,4,3,3,2,3,2,7,6,6,5,5,4,4,1,2,2,2,2,2,1,2,2,1,3,3,8,7,5,7,6,5,2,2,4,2,4,3,3,2,2,2,6,7,6,8,3,3,2,2,1,2,3,9,8,1,2,1,6,66,6666,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,6,3,,2,1,2,3,3,4,3,3,4,3,3,3,1,1,2,6,6,6,6,1,5,2,4,3,3,3,3,4,3,5,1,2,1,1,2,6,6,6,6,6,,,1970,53,1976,2003,2006,2011,6666,6666,6666,6666,6666,,,1,2,2,2,66,66,66,66,66,,,1,1,2,66,1,6,3,0,0,0,0,1,0,0,0,0,0,0,0,321,3,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,2,2,66666,8,6,37,37,42,4,8342,2,1,2,2,1,1,4,1,321,3,0,0,0,0,1,0,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,1,9,213,2,1,5,1,12040,555555,5,5,2,5,3,4,4,3,2,2,2,4,5,4,5,4,4,3,3,4,4,0.000841,1030,16035
"ESS11e02",11,"2.0","20.11.2024",64378,"NO",0.9996408,0.7172716,0.3420282,0.24532712,60,5,600,5,6,5,3,3,2,3,2,7,6,8,4,4,5,5,1,2,2,2,2,2,2,2,2,1,3,9,7,5,4,5,7,4,5,1,5,1,5,4,3,3,3,3,5,4,5,6,6,4,4,2,1,2,3,6,5,1,2,1,6,66,6666,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,6,2,,2,2,1,4,5,4,0,6,6,3,2,4,1,1,3,6,6,6,6,3,2,1,2,3,3,3,2,4,3,4,2,1,2,2,6,6,6,6,6,6,,,1983,40,1982,2009,2013,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,1,1,2,66,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,710,7,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,1,6,10,8,38,45,69,4,1211,2,2,6,6,3,1,7,1,421,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3119,1,40,421,5,1,6,321,3,1,5,1,12040,555555,5,5,4,3,1,5,3,2,5,1,1,2,2,2,5,2,3,1,4,4,1,0.000843,1049,15835
"ESS11e02",11,"2.0","20.11.2024",64393,"NO",1.0020181,0.72184074,0.3420282,0.24688989,180,5,600,5,8,7,2,2,2,3,4,5,8,7,3,5,88,7,1,2,2,2,2,2,1,2,2,1,2,2,8,4,5,8,88,8,1,1,5,1,6,4,5,2,2,2,7,8,6,5,6,3,8,2,1,1,3,88,7,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","NOR",1,1,"6666",1,"6666",4,2,4,,1,1,0,2,3,2,3,2,1,3,3,3,1,1,2,6,6,6,6,2,1,1,2,3,1,4,8,5,5,1,1,6,6,6,6,6,6,6,6,6,,,1973,50,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,1,2,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,610,6,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,9,2,35,35,63,2,3513,2,1,2,2,1,1,5,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,610,6,1,1,421,5,1,6,2,12040,555555,3,5,1,6,3,6,88,2,5,3,2,4,5,3,6,3,5,1,1,6,3,0.000841,1030,15978
"ESS11e02",11,"2.0","20.11.2024",64399,"NO",1.000828,2.0110035,0.3420282,0.6878199,10,5,360,7,7,7,2,3,4,4,3,8,8,9,6,7,7,7,3,2,2,1,1,2,2,2,1,1,2,7,9,8,7,8,9,9,2,2,4,3,4,4,4,2,2,2,4,4,5,9,4,4,3,1,2,2,3,9,5,1,2,1,6,66,6666,10,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"ENG","NOR",1,1,"6666",2,"US",4,6,3,,2,2,5,5,4,5,4,5,4,3,3,3,3,1,3,3,5,4,5,4,4,2,1,2,4,3,2,2,4,5,2,2,1,1,1,6,6,6,6,6,,,2005,18,1973,1974,2002,2007,6666,6666,6666,6666,6666,,,3,3,4,4,66,66,66,66,66,,,66,2,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,213,2,12,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6666,1,66666,2,1,2,66666,2,5,5,8,47,4,5223,2,2,6,6,3,3,5,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,620,6,2,9,8888,88,3,66,2,12040,81000,3,5,2,2,4,2,4,1,5,3,3,1,4,2,2,4,2,1,1,2,2,0.000842,1039,15180
"ESS11e02",11,"2.0","20.11.2024",64406,"NO",1.0116414,1.601932,0.3420282,0.5479059,10,5,420,5,4,3,4,3,1,2,2,6,7,6,4,4,3,4,3,2,2,2,2,2,2,2,2,2,6,5,7,6,7,7,6,5,2,3,3,2,5,4,3,2,2,1,5,4,3,7,7,4,2,2,2,2,3,7,6,2,66,6666,2,66,6666,2,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",2,4,3,,1,2,3,4,3,5,2,2,4,2,4,1,1,8,3,3,3,4,4,3,2,4,4,3,4,2,8,3,3,4,2,2,2,1,6,6,6,6,6,6,,,2006,17,1975,2005,2008,6666,6666,6666,6666,6666,6666,,,3,4,4,66,66,66,66,66,66,,,66,2,2,6,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,213,2,10,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,6,6,6,66666,66,66,666,666,666,66,66666,6,2,6,6,3,1,88,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,8888,88,3,66,421,5,1,3,2,12040,555555,2,4,2,5,2,3,4,4,2,4,3,2,3,5,2,3,4,2,3,4,2,0.000833,1044,15635
"ESS11e02",11,"2.0","20.11.2024",64467,"NO",0.9996408,0.7227297,0.3420282,0.24719393,40,5,360,10,9,8,3,3,4,4,1,10,10,7,6,7,10,10,1,2,2,2,2,2,2,2,2,1,2,5,7,8,8,8,7,6,2,1,5,1,7,2,2,2,2,2,5,10,7,7,7,2,4,2,1,2,3,10,10,2,66,6666,2,66,6666,0,7,7,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,6,3,,1,2,0,4,5,3,4,3,0,3,1,4,1,1,1,6,6,6,6,4,2,2,3,2,3,3,2,4,4,2,2,2,6,6,6,6,6,6,6,6,,,1965,58,1959,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,510,5,21,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,7,2,37,37,58,4,1219,2,2,6,6,1,1,9,1,710,7,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,421,5,4,66,0,1,3,66,1,12040,12060,5,4,1,6,2,6,2,2,3,4,2,2,4,1,6,1,2,1,5,3,2,0.000843,1046,15384
"ESS11e02",11,"2.0","20.11.2024",64477,"NO",0.99492,0.83885014,0.3420282,0.2869104,60,5,360,8,8,6,2,4,3,4,3,4,7,7,6,6,5,7,1,2,2,2,2,2,2,2,2,8,6,5,9,7,5,9,7,9,3,1,5,2,5,3,4,1,1,1,9,9,9,9,7,4,3,2,1,1,3,10,6,2,66,6666,2,66,6666,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,9,4,,2,1,3,4,5,5,5,1,5,3,3,3,3,3,3,6,6,6,6,3,3,3,3,2,4,3,3,3,3,4,1,2,2,2,6,6,6,6,6,6,,,1981,42,1979,2011,2014,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,3,6,2,6,6,6,4,0,0,0,0,0,0,0,0,1,0,0,0,610,6,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,9,10,8,37,37,99,4,2221,2,2,6,6,1,1,10,1,610,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,8888,88,2,3,313,4,1,6,1,12040,555555,2,5,1,4,4,2,3,1,2,3,2,2,3,2,3,2,3,1,2,2,2,0.000847,1032,15158
"ESS11e02",11,"2.0","20.11.2024",64483,"NO",0.9996408,0.6421008,0.3420282,0.21961658,60,5,300,3,8,6,2,3,3,3,3,9,9,9,6,7,7,8,1,2,2,2,2,2,1,2,2,1,6,7,9,9,3,6,8,9,2,2,5,2,5,2,2,1,2,2,8,8,6,8,7,4,3,2,1,1,3,10,8,1,2,1,6,66,6666,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,2,,2,1,3,5,5,6,5,0,4,3,3,3,3,3,3,6,6,5,6,3,5,1,3,3,3,4,2,4,2,2,1,2,6,6,6,6,6,6,6,6,,,1958,65,1958,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,2,2,66,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,610,6,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,7,6,22,23,80,4,5414,2,2,6,6,1,1,7,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2221,1,37,421,5,1,3,213,2,3,66,1,12040,555555,3,5,2,6,2,5,1,2,2,3,2,1,5,2,5,1,4,1,1,2,6,0.000843,1062,15553
"ESS11e02",11,"2.0","20.11.2024",64493,"NO",1.0020181,0.9517726,0.3420282,0.32553306,90,5,240,6,7,7,2,2,3,3,3,8,9,9,6,5,6,8,1,8,2,2,2,2,2,2,2,1,2,8,8,6,2,1,7,7,4,1,4,4,3,1,3,2,2,1,5,8,7,8,7,2,3,2,1,1,3,10,7,1,2,1,6,66,6666,4,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,2,,2,1,4,5,4,4,4,0,4,3,3,3,3,3,3,6,6,6,6,5,5,4,3,3,3,2,3,4,5,2,1,2,6,6,6,6,6,6,6,6,,,1972,51,1972,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,421,5,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,2,8,7,888,28,6,4,3434,2,2,6,6,1,1,9,1,313,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,5223,1,38,8888,88,1,7,213,2,1,2,1,12040,555555,3,4,3,4,5,5,3,2,1,4,1,3,6,1,3,2,5,1,4,3,3,0.000841,1030,16059
"ESS11e02",11,"2.0","20.11.2024",64519,"NO",0.9996408,0.7172716,0.3420282,0.24532712,60,5,120,8,8,7,2,4,3,4,3,8,9,9,8,7,5,8,1,2,1,8,1,2,2,1,2,1,2,4,8,8,7,8,7,8,3,1,5,1,5,3,4,2,2,2,7,7,7,8,6,4,3,2,1,2,3,10,5,1,2,1,6,66,6666,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,8,3,,2,2,1,3,4,4,2,5,5,3,3,3,3,3,3,5,5,5,6,2,4,2,3,3,2,3,2,4,3,4,2,1,1,2,6,6,6,6,6,6,,,1972,51,1967,2006,2010,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,1,1,2,66,1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,710,7,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,2,66666,9,5,44,888,85,2,2341,2,1,2,2,1,1,8,1,321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,8342,1,45,321,3,1,6,213,2,8,9,1,12040,555555,4,5,2,4,3,4,3,3,5,4,2,3,4,3,4,3,3,2,2,3,2,0.000843,1049,15839
"ESS11e02",11,"2.0","20.11.2024",64605,"NO",1.0020181,1.1652346,0.3420282,0.3985431,90,5,180,7,8,4,3,2,4,4,2,8,7,8,6,6,7,8,1,2,2,1,2,2,1,1,2,2,6,4,8,7,7,8,7,7,1,1,5,1,5,4,3,2,2,2,6,7,8,9,6,4,3,2,1,1,3,9,8,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,4,,2,2,1,2,5,6,0,6,5,3,3,1,3,3,3,6,6,6,6,3,4,2,2,3,3,3,3,4,3,1,2,6,6,6,6,6,6,6,6,6,,,1998,25,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,2,2,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,620,6,18,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6666,1,66666,1,2,2,66666,2,3,8,24,55,4,4224,2,2,6,6,3,1,1,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,321,3,1,5,620,6,1,1,1,12040,12049,5,5,2,4,3,3,3,2,3,2,3,3,3,3,4,4,4,1,2,4,2,0.000841,1045,15071
"ESS11e02",11,"2.0","20.11.2024",64639,"NO",1.000828,1.1555573,0.3420282,0.39523318,60,5,660,8,8,5,3,3,4,3,4,6,6,8,6,5,5,3,1,2,2,1,1,2,2,1,2,1,2,3,8,5,5,9,7,6,2,1,5,1,3,4,4,2,2,2,5,8,88,8,4,4,3,2,1,1,3,9,6,1,6,7,6,66,6666,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"IQ",2001,"NOR","000",8,2,"IQ",2,"IQ",3,5,4,,2,2,2,3,5,5,3,5,5,3,3,4,3,1,3,6,6,6,6,1,3,1,1,3,2,3,2,2,1,3,2,2,2,6,6,6,6,6,6,6,,,1997,26,1997,1996,6666,6666,6666,6666,6666,6666,6666,,,6,6,66,66,66,66,66,66,66,,,66,2,2,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,720,7,19,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6666,1,66666,2,3,2,66666,10,2,38,50,86,2,2131,2,2,6,6,1,1,6,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,720,7,1,1,610,6,1,1,1,29060,555555,4,4,2,4,2,5,3,3,2,2,2,2,2,2,5,4,2,2,2,2,3,0.000842,1039,15212
